time,A,B,C
2021-08-18 00:10:00,13.4,12.2,13.2
2021-08-18 00:20:00,13.4,12.1,13.3
2021-08-18 00:30:00,13.4,12.0,13.3
2021-08-18 00:40:00,13.4,12.0,13.3
2021-08-18 00:50:00,13.5,11.9,13.4
2021-08-18 01:00:00,13.5,12.1,13.4
2021-08-18 01:10:00,13.7,12.1,13.4
2021-08-18 01:20:00,13.8,12.0,13.4
2021-08-18 01:30:00,13.8,11.9,13.5
2021-08-18 01:40:00,13.8,12.0,13.5
2021-08-18 01:50:00,13.7,12.0,13.5
2021-08-18 02:00:00,13.8,11.9,13.5
2021-08-18 02:10:00,13.7,12.0,13.5
2021-08-18 02:20:00,13.5,11.9,13.5
2021-08-18 02:30:00,13.6,12.0,13.4
2021-08-18 02:40:00,13.6,12.0,13.5
2021-08-18 02:50:00,13.6,12.1,13.5
2021-08-18 03:00:00,13.4,12.2,13.5
2021-08-18 03:10:00,13.3,12.2,13.6
2021-08-18 03:20:00,13.2,12.1,13.6
2021-08-18 03:30:00,13.3,12.2,13.6
2021-08-18 03:40:00,13.4,12.0,13.7
2021-08-18 03:50:00,13.4,11.9,13.6
2021-08-18 04:00:00,13.4,11.8,13.6
2021-08-18 04:10:00,13.4,11.9,13.6
2021-08-18 04:20:00,13.4,11.8,13.6
2021-08-18 04:30:00,13.4,11.9,13.6
2021-08-18 04:40:00,13.5,11.9,13.6
2021-08-18 04:50:00,13.6,11.9,13.7
2021-08-18 05:00:00,13.7,11.8,13.8
2021-08-18 05:10:00,13.7,11.9,13.9
2021-08-18 05:20:00,13.9,12.0,13.9
2021-08-18 05:30:00,13.9,12.2,14.0
2021-08-18 05:40:00,14.0,12.5,14.1
2021-08-18 05:50:00,14.1,12.4,14.2
2021-08-18 06:00:00,14.2,12.6,14.3
2021-08-18 06:10:00,14.0,12.7,14.3
2021-08-18 06:20:00,13.9,12.8,14.5
2021-08-18 06:30:00,13.9,12.9,14.7
2021-08-18 06:40:00,13.9,13.0,14.9
2021-08-18 06:50:00,14.0,13.4,14.9
2021-08-18 07:00:00,14.1,13.6,15.1
2021-08-18 07:10:00,14.2,13.8,15.3
2021-08-18 07:20:00,14.5,13.8,15.4
2021-08-18 07:30:00,14.8,14.3,15.6
2021-08-18 07:40:00,14.8,14.6,15.6
2021-08-18 07:50:00,15.0,15.1,15.7
2021-08-18 08:00:00,15.2,15.0,16.2
2021-08-18 08:10:00,15.4,14.9,16.2
2021-08-18 08:20:00,15.8,15.3,16.0
2021-08-18 08:30:00,16.0,15.6,16.0
2021-08-18 08:40:00,16.0,15.4,16.1
2021-08-18 08:50:00,16.0,15.5,16.1
2021-08-18 09:00:00,16.0,15.5,16.3
2021-08-18 09:10:00,16.3,15.6,16.4
2021-08-18 09:20:00,16.7,16.2,16.7
2021-08-18 09:30:00,17.1,16.3,16.8
2021-08-18 09:40:00,17.6,16.1,16.7
2021-08-18 09:50:00,17.6,16.2,16.9
2021-08-18 10:00:00,17.7,16.5,17.3
2021-08-18 10:10:00,17.8,17.0,17.8
2021-08-18 10:20:00,17.8,16.7,19.1
2021-08-18 10:30:00,18.1,16.6,19.0
2021-08-18 10:40:00,18.3,16.5,19.0
2021-08-18 10:50:00,18.8,16.6,19.1
2021-08-18 11:00:00,18.6,16.8,18.5
2021-08-18 11:10:00,19.0,17.4,18.7
2021-08-18 11:20:00,19.1,17.3,18.5
2021-08-18 11:30:00,18.8,17.0,19.0
2021-08-18 11:40:00,18.8,17.8,19.8
2021-08-18 11:50:00,18.6,18.2,19.8
2021-08-18 12:00:00,18.8,17.8,20.2
2021-08-18 12:10:00,18.9,17.7,19.6
2021-08-18 12:20:00,18.6,17.3,19.4
2021-08-18 12:30:00,19.0,17.2,19.1
2021-08-18 12:40:00,19.4,17.5,19.1
2021-08-18 12:50:00,19.3,17.8,19.8
2021-08-18 13:00:00,19.2,17.8,19.6
2021-08-18 13:10:00,19.5,18.3,20.5
2021-08-18 13:20:00,19.4,18.1,20.5
2021-08-18 13:30:00,19.0,18.2,21.4
2021-08-18 13:40:00,18.7,17.9,20.5
2021-08-18 13:50:00,19.2,17.7,20.3
2021-08-18 14:00:00,19.3,17.6,20.8
2021-08-18 14:10:00,19.4,17.8,20.6
2021-08-18 14:20:00,19.2,17.8,20.7
2021-08-18 14:30:00,18.9,17.8,20.3
2021-08-18 14:40:00,18.7,17.9,20.2
2021-08-18 14:50:00,18.6,18.1,20.0
2021-08-18 15:00:00,18.9,18.3,20.2
2021-08-18 15:10:00,19.4,18.5,20.1
2021-08-18 15:20:00,19.5,18.6,20.2
2021-08-18 15:30:00,19.8,18.8,20.2
2021-08-18 15:40:00,20.1,19.5,20.2
2021-08-18 15:50:00,19.4,19.9,20.0
2021-08-18 16:00:00,19.2,18.9,20.1
2021-08-18 16:10:00,18.9,19.0,20.0
2021-08-18 16:20:00,18.9,18.7,19.9
2021-08-18 16:30:00,19.0,18.6,19.6
2021-08-18 16:40:00,18.9,18.0,19.3
2021-08-18 16:50:00,18.8,17.8,19.2
2021-08-18 17:00:00,18.7,17.7,19.2
2021-08-18 17:10:00,18.2,17.7,19.5
2021-08-18 17:20:00,17.9,17.6,19.4
2021-08-18 17:30:00,17.5,17.4,19.3
2021-08-18 17:40:00,17.5,17.1,19.0
2021-08-18 17:50:00,17.9,16.7,18.9
2021-08-18 18:00:00,17.4,16.0,18.8
2021-08-18 18:10:00,17.1,15.6,18.5
2021-08-18 18:20:00,17.0,15.2,18.5
2021-08-18 18:30:00,17.0,14.8,18.4
2021-08-18 18:40:00,17.0,14.5,18.2
2021-08-18 18:50:00,17.1,14.3,18.0
2021-08-18 19:00:00,17.3,14.2,17.9
2021-08-18 19:10:00,17.1,14.2,18.1
2021-08-18 19:20:00,16.9,14.3,17.9
2021-08-18 19:30:00,16.7,14.4,17.7
2021-08-18 19:40:00,16.7,14.5,17.8
2021-08-18 19:50:00,16.6,14.5,17.4
2021-08-18 20:00:00,16.7,14.5,17.4
2021-08-18 20:10:00,16.6,14.5,17.2
2021-08-18 20:20:00,16.5,14.3,17.5
2021-08-18 20:30:00,16.5,14.0,17.3
2021-08-18 20:40:00,16.4,14.0,17.3
2021-08-18 20:50:00,16.3,14.1,17.2
2021-08-18 21:00:00,16.3,14.1,17.2
2021-08-18 21:10:00,16.3,14.2,17.2
2021-08-18 21:20:00,16.3,14.3,17.3
2021-08-18 21:30:00,16.2,14.3,17.1
2021-08-18 21:40:00,16.3,14.4,17.1
2021-08-18 21:50:00,16.3,14.3,17.1
2021-08-18 22:00:00,16.1,14.4,17.1
2021-08-18 22:10:00,16.1,14.4,16.8
2021-08-18 22:20:00,16.1,14.3,16.9
2021-08-18 22:30:00,16.0,14.4,16.7
2021-08-18 22:40:00,16.0,14.3,16.7
2021-08-18 22:50:00,15.8,14.3,16.7
2021-08-18 23:00:00,15.8,14.3,16.7
2021-08-18 23:10:00,15.8,14.3,16.8
2021-08-18 23:20:00,15.8,14.3,16.8
2021-08-18 23:30:00,15.6,14.3,16.7
2021-08-18 23:40:00,15.6,14.3,16.8
2021-08-18 23:50:00,15.5,14.3,16.7
2021-08-19 00:00:00,15.5,14.3,16.6
2021-08-19 00:10:00,15.5,14.3,16.7
2021-08-19 00:20:00,15.5,14.2,16.6
2021-08-19 00:30:00,15.5,14.2,16.5
2021-08-19 00:40:00,15.5,14.2,16.7
2021-08-19 00:50:00,15.6,14.1,16.4
2021-08-19 01:00:00,15.5,14.2,16.4
2021-08-19 01:10:00,15.6,14.1,16.3
2021-08-19 01:20:00,15.6,14.2,16.2
2021-08-19 01:30:00,15.4,14.2,16.4
2021-08-19 01:40:00,15.2,14.2,16.3
2021-08-19 01:50:00,15.3,14.2,16.3
2021-08-19 02:00:00,15.3,14.2,16.3
2021-08-19 02:10:00,15.4,14.2,16.3
2021-08-19 02:20:00,15.4,14.3,16.3
2021-08-19 02:30:00,15.4,14.3,16.2
2021-08-19 02:40:00,15.4,14.4,16.2
2021-08-19 02:50:00,15.4,14.4,16.0
2021-08-19 03:00:00,15.4,14.3,16.1
2021-08-19 03:10:00,15.3,14.3,16.0
2021-08-19 03:20:00,15.3,14.3,15.9
2021-08-19 03:30:00,15.3,14.4,15.6
2021-08-19 03:40:00,15.2,14.3,15.5
2021-08-19 03:50:00,15.1,14.4,15.4
2021-08-19 04:00:00,15.1,14.4,15.3
2021-08-19 04:10:00,15.1,14.4,15.2
2021-08-19 04:20:00,15.0,14.4,15.2
2021-08-19 04:30:00,15.0,14.5,15.2
2021-08-19 04:40:00,15.1,14.6,15.2
2021-08-19 04:50:00,15.2,14.7,15.2
2021-08-19 05:00:00,15.3,14.7,15.3
2021-08-19 05:10:00,15.3,14.7,15.4
2021-08-19 05:20:00,15.4,14.8,15.4
2021-08-19 05:30:00,15.5,15.0,15.5
2021-08-19 05:40:00,15.5,15.0,15.7
2021-08-19 05:50:00,15.6,15.0,15.8
2021-08-19 06:00:00,15.6,15.2,15.9
2021-08-19 06:10:00,15.6,15.3,15.9
2021-08-19 06:20:00,15.6,15.5,16.0
2021-08-19 06:30:00,15.7,15.8,16.3
2021-08-19 06:40:00,15.7,16.2,16.6
2021-08-19 06:50:00,15.7,16.6,16.9
2021-08-19 07:00:00,15.8,16.6,17.2
2021-08-19 07:10:00,15.9,16.8,17.4
2021-08-19 07:20:00,15.9,17.1,17.3
2021-08-19 07:30:00,15.8,17.2,17.0
2021-08-19 07:40:00,15.8,17.5,17.0
2021-08-19 07:50:00,15.9,17.6,16.8
2021-08-19 08:00:00,16.0,18.3,16.6
2021-08-19 08:10:00,16.4,18.5,16.9
2021-08-19 08:20:00,16.6,18.5,17.1
2021-08-19 08:30:00,16.9,19.0,18.1
2021-08-19 08:40:00,17.0,18.8,18.2
2021-08-19 08:50:00,17.1,19.8,18.1
2021-08-19 09:00:00,17.1,19.9,19.1
2021-08-19 09:10:00,17.1,20.0,18.8
2021-08-19 09:20:00,17.0,19.6,18.9
2021-08-19 09:30:00,17.3,19.7,19.7
2021-08-19 09:40:00,17.9,20.2,20.0
2021-08-19 09:50:00,17.7,20.6,19.3
2021-08-19 10:00:00,17.3,20.9,18.9
2021-08-19 10:10:00,17.4,20.5,19.3
2021-08-19 10:20:00,17.3,20.6,18.9
2021-08-19 10:30:00,17.2,20.8,20.3
2021-08-19 10:40:00,17.3,20.6,20.6
2021-08-19 10:50:00,17.5,20.1,20.3
2021-08-19 11:00:00,17.7,19.9,19.9
2021-08-19 11:10:00,18.0,20.7,19.9
2021-08-19 11:20:00,18.3,20.4,19.4
2021-08-19 11:30:00,18.9,20.8,19.2
2021-08-19 11:40:00,18.5,20.3,19.8
2021-08-19 11:50:00,18.0,20.4,20.5
2021-08-19 12:00:00,17.6,21.1,20.5
2021-08-19 12:10:00,17.4,21.9,20.1
2021-08-19 12:20:00,17.6,22.1,20.1
2021-08-19 12:30:00,18.1,22.1,19.9
2021-08-19 12:40:00,18.3,21.5,19.4
2021-08-19 12:50:00,17.2,20.8,18.4
2021-08-19 13:00:00,16.6,20.9,18.9
2021-08-19 13:10:00,16.3,21.1,19.6
2021-08-19 13:20:00,16.5,20.8,19.3
2021-08-19 13:30:00,16.6,20.5,18.7
2021-08-19 13:40:00,16.5,20.7,19.2
2021-08-19 13:50:00,16.5,20.7,19.8
2021-08-19 14:00:00,17.0,21.8,20.6
2021-08-19 14:10:00,17.1,22.5,20.9
2021-08-19 14:20:00,16.6,22.9,21.3
2021-08-19 14:30:00,16.7,22.2,21.4
2021-08-19 14:40:00,16.3,22.2,21.3
2021-08-19 14:50:00,16.3,20.9,21.3
2021-08-19 15:00:00,16.4,20.8,21.1
2021-08-19 15:10:00,16.5,21.0,21.4
2021-08-19 15:20:00,16.7,20.9,21.3
2021-08-19 15:30:00,16.5,21.0,20.9
2021-08-19 15:40:00,16.5,21.1,20.7
2021-08-19 15:50:00,16.5,21.6,20.6
2021-08-19 16:00:00,16.4,21.4,20.6
2021-08-19 16:10:00,16.3,21.4,20.6
2021-08-19 16:20:00,16.2,20.6,20.5
2021-08-19 16:30:00,16.3,20.8,20.3
2021-08-19 16:40:00,16.3,20.6,20.5
2021-08-19 16:50:00,16.3,20.7,20.3
2021-08-19 17:00:00,16.3,20.3,20.0
2021-08-19 17:10:00,16.2,19.9,19.7
2021-08-19 17:20:00,16.2,19.6,19.8
2021-08-19 17:30:00,16.1,19.0,19.7
2021-08-19 17:40:00,16.1,18.6,19.5
2021-08-19 17:50:00,16.1,18.3,19.2
2021-08-19 18:00:00,16.0,17.8,19.0
2021-08-19 18:10:00,16.1,17.3,18.7
2021-08-19 18:20:00,16.0,16.9,18.6
2021-08-19 18:30:00,16.0,16.5,18.5
2021-08-19 18:40:00,15.8,16.2,18.3
2021-08-19 18:50:00,15.8,15.9,18.4
2021-08-19 19:00:00,15.5,15.4,18.4
2021-08-19 19:10:00,15.6,15.1,18.3
2021-08-19 19:20:00,15.5,15.0,18.1
2021-08-19 19:30:00,15.4,15.2,18.1
2021-08-19 19:40:00,15.5,15.2,18.4
2021-08-19 19:50:00,15.4,15.1,18.2
2021-08-19 20:00:00,15.3,15.1,18.2
2021-08-19 20:10:00,15.3,15.2,17.9
2021-08-19 20:20:00,15.2,15.4,17.9
2021-08-19 20:30:00,15.3,15.4,17.9
2021-08-19 20:40:00,15.2,15.4,18.0
2021-08-19 20:50:00,15.3,15.5,17.9
2021-08-19 21:00:00,15.2,15.6,18.0
2021-08-19 21:10:00,15.2,15.6,17.9
2021-08-19 21:20:00,15.2,15.7,17.9
2021-08-19 21:30:00,15.1,15.7,17.7
2021-08-19 21:40:00,15.1,15.8,17.4
2021-08-19 21:50:00,15.1,15.8,17.2
2021-08-19 22:00:00,15.2,15.9,17.0
2021-08-19 22:10:00,15.1,15.9,17.0
2021-08-19 22:20:00,15.0,15.9,16.9
2021-08-19 22:30:00,15.0,15.8,16.9
2021-08-19 22:40:00,15.0,15.7,16.8
2021-08-19 22:50:00,15.0,15.6,16.7
2021-08-19 23:00:00,15.0,15.5,16.8
2021-08-19 23:10:00,15.0,15.4,16.7
2021-08-19 23:20:00,15.0,15.4,16.7
2021-08-19 23:30:00,15.0,15.2,16.5
2021-08-19 23:40:00,15.0,15.2,16.5
2021-08-19 23:50:00,15.0,15.2,16.5
2021-08-20 00:00:00,15.0,15.1,16.5
2021-08-20 00:10:00,14.9,14.9,16.5
2021-08-20 00:20:00,14.9,14.8,16.5
2021-08-20 00:30:00,14.8,14.7,16.4
2021-08-20 00:40:00,14.8,14.6,16.3
2021-08-20 00:50:00,14.7,14.6,16.0
2021-08-20 01:00:00,14.8,14.4,15.9
2021-08-20 01:10:00,14.8,14.4,15.9
2021-08-20 01:20:00,14.8,14.3,15.9
2021-08-20 01:30:00,14.8,14.4,15.9
2021-08-20 01:40:00,14.7,14.3,15.9
2021-08-20 01:50:00,14.7,14.3,15.9
2021-08-20 02:00:00,14.6,14.3,16.0
2021-08-20 02:10:00,14.5,14.3,16.0
2021-08-20 02:20:00,14.4,14.3,16.0
2021-08-20 02:30:00,14.4,14.2,16.1
2021-08-20 02:40:00,14.3,14.3,16.1
2021-08-20 02:50:00,14.3,14.4,16.1
2021-08-20 03:00:00,14.4,14.4,16.1
2021-08-20 03:10:00,14.4,14.3,16.0
2021-08-20 03:20:00,14.4,14.3,15.8
2021-08-20 03:30:00,14.3,14.2,15.7
2021-08-20 03:40:00,14.4,14.2,15.6
2021-08-20 03:50:00,14.4,14.4,15.5
2021-08-20 04:00:00,14.4,14.4,15.3
2021-08-20 04:10:00,14.4,14.4,14.9
2021-08-20 04:20:00,14.5,14.5,14.6
2021-08-20 04:30:00,14.5,14.4,14.5
2021-08-20 04:40:00,14.5,14.5,14.3
2021-08-20 04:50:00,14.4,14.6,14.3
2021-08-20 05:00:00,14.4,14.7,14.3
2021-08-20 05:10:00,14.5,14.9,14.7
2021-08-20 05:20:00,14.6,15.1,14.9
2021-08-20 05:30:00,14.6,15.3,15.1
2021-08-20 05:40:00,14.6,15.5,15.3
2021-08-20 05:50:00,14.6,15.8,15.7
2021-08-20 06:00:00,14.8,16.2,15.9
2021-08-20 06:10:00,15.0,16.4,16.4
2021-08-20 06:20:00,15.2,16.8,16.9
2021-08-20 06:30:00,15.3,17.3,17.6
2021-08-20 06:40:00,15.4,18.1,18.0
2021-08-20 06:50:00,15.5,18.2,18.6
2021-08-20 07:00:00,15.8,18.6,18.9
2021-08-20 07:10:00,16.0,19.1,18.5
2021-08-20 07:20:00,16.7,19.6,18.5
2021-08-20 07:30:00,16.7,19.8,19.3
2021-08-20 07:40:00,17.0,20.2,19.5
2021-08-20 07:50:00,16.6,20.5,19.6
2021-08-20 08:00:00,16.9,20.9,19.4
2021-08-20 08:10:00,17.1,21.4,19.8
2021-08-20 08:20:00,17.0,21.9,20.0
2021-08-20 08:30:00,17.1,22.0,20.0
2021-08-20 08:40:00,17.9,22.2,20.9
2021-08-20 08:50:00,18.1,22.6,20.9
2021-08-20 09:00:00,17.7,22.4,20.4
2021-08-20 09:10:00,18.3,22.7,20.9
2021-08-20 09:20:00,17.9,22.6,21.6
2021-08-20 09:30:00,18.6,23.1,21.1
2021-08-20 09:40:00,18.8,22.0,21.3
2021-08-20 09:50:00,19.0,21.0,21.0
2021-08-20 10:00:00,19.0,20.4,21.7
2021-08-20 10:10:00,19.0,20.5,22.0
2021-08-20 10:20:00,19.3,21.3,21.4
2021-08-20 10:30:00,19.0,21.6,21.5
2021-08-20 10:40:00,18.8,22.2,22.4
2021-08-20 10:50:00,19.3,21.8,22.2
2021-08-20 11:00:00,19.3,21.4,22.5
2021-08-20 11:10:00,19.8,20.8,23.1
2021-08-20 11:20:00,19.7,20.4,22.7
2021-08-20 11:30:00,19.0,20.1,23.6
2021-08-20 11:40:00,18.7,19.8,23.4
2021-08-20 11:50:00,18.1,19.9,24.0
2021-08-20 12:00:00,18.3,20.5,23.4
2021-08-20 12:10:00,18.5,20.7,24.5
2021-08-20 12:20:00,18.9,20.9,23.3
2021-08-20 12:30:00,19.4,20.4,23.2
2021-08-20 12:40:00,19.9,20.2,23.2
2021-08-20 12:50:00,19.2,20.1,22.8
2021-08-20 13:00:00,20.7,20.1,22.5
2021-08-20 13:10:00,20.8,22.4,23.3
2021-08-20 13:20:00,20.6,22.1,23.3
2021-08-20 13:30:00,20.8,22.2,22.7
2021-08-20 13:40:00,21.1,21.4,23.8
2021-08-20 13:50:00,20.6,21.4,23.4
2021-08-20 14:00:00,21.9,22.7,23.7
2021-08-20 14:10:00,21.2,23.2,23.4
2021-08-20 14:20:00,20.8,23.4,23.7
2021-08-20 14:30:00,20.9,23.5,23.9
2021-08-20 14:40:00,21.9,23.7,24.5
2021-08-20 14:50:00,20.7,23.7,25.0
2021-08-20 15:00:00,20.6,23.5,23.6
2021-08-20 15:10:00,20.5,23.2,23.8
2021-08-20 15:20:00,20.0,23.6,23.9
2021-08-20 15:30:00,19.5,23.2,23.5
2021-08-20 15:40:00,19.1,23.6,23.8
2021-08-20 15:50:00,18.9,23.4,24.2
2021-08-20 16:00:00,19.0,23.4,24.5
2021-08-20 16:10:00,19.1,22.9,24.0
2021-08-20 16:20:00,18.8,22.8,23.7
2021-08-20 16:30:00,18.3,22.2,23.5
2021-08-20 16:40:00,18.1,22.0,23.2
2021-08-20 16:50:00,18.4,21.6,23.2
2021-08-20 17:00:00,18.4,21.5,23.0
2021-08-20 17:10:00,18.2,20.7,23.0
2021-08-20 17:20:00,17.8,20.1,22.6
2021-08-20 17:30:00,17.6,19.4,22.4
2021-08-20 17:40:00,17.6,19.0,21.7
2021-08-20 17:50:00,17.8,18.4,20.7
2021-08-20 18:00:00,17.8,18.0,20.5
2021-08-20 18:10:00,17.7,17.6,20.0
2021-08-20 18:20:00,17.6,17.3,19.5
2021-08-20 18:30:00,17.4,17.1,19.2
2021-08-20 18:40:00,17.0,16.9,18.9
2021-08-20 18:50:00,16.8,16.7,18.8
2021-08-20 19:00:00,16.7,16.5,19.7
2021-08-20 19:10:00,16.4,16.3,19.7
2021-08-20 19:20:00,16.3,15.9,19.6
2021-08-20 19:30:00,16.2,15.7,19.0
2021-08-20 19:40:00,15.8,15.5,18.9
2021-08-20 19:50:00,15.2,15.3,18.1
2021-08-20 20:00:00,15.0,15.1,17.4
2021-08-20 20:10:00,15.0,15.1,16.8
2021-08-20 20:20:00,14.6,14.9,16.3
2021-08-20 20:30:00,14.6,14.7,16.0
2021-08-20 20:40:00,14.1,14.7,15.6
2021-08-20 20:50:00,14.0,14.6,15.5
2021-08-20 21:00:00,13.7,14.5,15.2
2021-08-20 21:10:00,13.8,14.5,15.2
2021-08-20 21:20:00,13.9,14.3,15.1
2021-08-20 21:30:00,13.7,14.2,14.9
2021-08-20 21:40:00,13.2,14.2,14.7
2021-08-20 21:50:00,13.1,14.0,14.4
2021-08-20 22:00:00,12.8,14.0,14.2
2021-08-20 22:10:00,12.8,13.9,14.0
2021-08-20 22:20:00,13.4,13.9,14.0
2021-08-20 22:30:00,13.6,13.8,14.0
2021-08-20 22:40:00,13.5,13.6,14.0
2021-08-20 22:50:00,13.4,13.6,13.9
2021-08-20 23:00:00,13.4,13.5,13.9
2021-08-20 23:10:00,14.1,13.4,13.7
2021-08-20 23:20:00,14.1,13.3,13.7
2021-08-20 23:30:00,14.3,13.3,13.6
2021-08-20 23:40:00,14.4,13.2,13.5
2021-08-20 23:50:00,14.5,13.1,13.4
2021-08-21 00:00:00,14.5,13.1,13.5
2021-08-21 00:10:00,14.4,13.0,13.5
2021-08-21 00:20:00,14.2,12.9,13.7
2021-08-21 00:30:00,14.1,12.8,13.6
2021-08-21 00:40:00,13.9,12.8,13.6
2021-08-21 00:50:00,13.4,12.8,13.8
2021-08-21 01:00:00,12.9,12.7,13.9
2021-08-21 01:10:00,12.6,12.6,14.0
2021-08-21 01:20:00,12.6,12.5,14.3
2021-08-21 01:30:00,12.3,12.5,14.3
2021-08-21 01:40:00,12.6,12.4,14.3
2021-08-21 01:50:00,12.3,12.3,14.3
2021-08-21 02:00:00,13.1,12.2,14.3
2021-08-21 02:10:00,12.3,12.1,14.2
2021-08-21 02:20:00,12.2,12.1,14.1
2021-08-21 02:30:00,11.8,12.1,14.0
2021-08-21 02:40:00,11.9,12.0,13.9
2021-08-21 02:50:00,11.8,12.0,13.7
2021-08-21 03:00:00,12.2,11.9,13.5
2021-08-21 03:10:00,12.3,11.8,13.2
2021-08-21 03:20:00,12.5,11.8,13.1
2021-08-21 03:30:00,12.2,11.7,12.9
2021-08-21 03:40:00,12.0,11.7,12.8
2021-08-21 03:50:00,12.2,11.6,12.6
2021-08-21 04:00:00,12.7,11.6,12.4
2021-08-21 04:10:00,13.0,11.3,12.3
2021-08-21 04:20:00,13.1,11.3,12.4
2021-08-21 04:30:00,13.2,11.4,12.5
2021-08-21 04:40:00,13.2,11.3,12.5
2021-08-21 04:50:00,13.3,11.3,12.7
2021-08-21 05:00:00,13.4,11.6,12.8
2021-08-21 05:10:00,13.3,11.8,13.1
2021-08-21 05:20:00,13.4,12.0,13.5
2021-08-21 05:30:00,13.6,12.2,13.7
2021-08-21 05:40:00,13.6,12.7,13.8
2021-08-21 05:50:00,13.8,13.3,14.1
2021-08-21 06:00:00,14.4,13.5,14.5
2021-08-21 06:10:00,14.6,13.9,15.0
2021-08-21 06:20:00,14.7,14.8,15.4
2021-08-21 06:30:00,14.8,15.4,15.9
2021-08-21 06:40:00,15.1,16.3,16.6
2021-08-21 06:50:00,15.5,16.8,17.2
2021-08-21 07:00:00,15.6,17.6,17.7
2021-08-21 07:10:00,15.9,18.2,17.6
2021-08-21 07:20:00,16.1,18.9,17.7
2021-08-21 07:30:00,16.4,19.1,17.9
2021-08-21 07:40:00,16.5,19.3,17.9
2021-08-21 07:50:00,17.0,19.9,18.4
2021-08-21 08:00:00,17.3,20.3,19.6
2021-08-21 08:10:00,17.7,20.5,19.8
2021-08-21 08:20:00,17.8,20.9,19.5
2021-08-21 08:30:00,17.8,21.4,20.6
2021-08-21 08:40:00,18.2,21.9,20.8
2021-08-21 08:50:00,18.8,22.0,21.3
2021-08-21 09:00:00,19.3,22.8,22.0
2021-08-21 09:10:00,19.0,22.9,22.8
2021-08-21 09:20:00,19.4,23.1,22.6
2021-08-21 09:30:00,19.9,23.5,23.1
2021-08-21 09:40:00,19.7,23.6,23.6
2021-08-21 09:50:00,20.5,23.9,23.4
2021-08-21 10:00:00,19.9,24.0,23.4
2021-08-21 10:10:00,20.2,24.3,24.2
2021-08-21 10:20:00,20.0,24.6,24.3
2021-08-21 10:30:00,20.3,24.6,24.5
2021-08-21 10:40:00,20.8,24.6,25.4
2021-08-21 10:50:00,20.9,24.6,25.2
2021-08-21 11:00:00,21.6,25.0,25.3
2021-08-21 11:10:00,21.9,25.2,25.2
2021-08-21 11:20:00,21.6,24.9,25.8
2021-08-21 11:30:00,21.3,25.3,25.7
2021-08-21 11:40:00,21.7,25.0,26.1
2021-08-21 11:50:00,22.4,25.1,25.7
2021-08-21 12:00:00,21.7,25.7,25.8
2021-08-21 12:10:00,23.0,25.8,26.3
2021-08-21 12:20:00,23.3,25.8,26.2
2021-08-21 12:30:00,22.8,25.8,26.0
2021-08-21 12:40:00,23.0,25.6,26.6
2021-08-21 12:50:00,22.0,26.2,26.3
2021-08-21 13:00:00,22.4,25.7,26.8
2021-08-21 13:10:00,22.3,26.0,26.8
2021-08-21 13:20:00,22.6,26.2,26.0
2021-08-21 13:30:00,23.5,26.4,26.7
2021-08-21 13:40:00,23.9,26.0,26.2
2021-08-21 13:50:00,23.2,26.3,26.4
2021-08-21 14:00:00,23.0,26.3,26.8
2021-08-21 14:10:00,23.0,26.5,26.9
2021-08-21 14:20:00,22.8,26.2,27.2
2021-08-21 14:30:00,22.7,26.5,27.3
2021-08-21 14:40:00,22.7,26.3,27.1
2021-08-21 14:50:00,22.7,25.8,27.1
2021-08-21 15:00:00,22.7,26.2,26.0
2021-08-21 15:10:00,23.2,25.8,26.7
2021-08-21 15:20:00,23.1,26.7,27.0
2021-08-21 15:30:00,23.1,24.9,26.5
2021-08-21 15:40:00,23.5,26.2,26.3
2021-08-21 15:50:00,23.0,26.2,26.3
2021-08-21 16:00:00,22.6,25.7,26.4
2021-08-21 16:10:00,22.4,24.7,26.4
2021-08-21 16:20:00,22.3,24.7,25.6
2021-08-21 16:30:00,22.1,24.2,25.4
2021-08-21 16:40:00,21.8,23.9,25.4
2021-08-21 16:50:00,21.4,23.5,24.8
2021-08-21 17:00:00,21.2,22.9,24.5
2021-08-21 17:10:00,20.9,22.1,24.3
2021-08-21 17:20:00,20.6,21.5,23.8
2021-08-21 17:30:00,20.2,20.9,23.3
2021-08-21 17:40:00,19.8,20.4,22.6
2021-08-21 17:50:00,19.4,19.9,22.2
2021-08-21 18:00:00,19.2,19.4,21.7
2021-08-21 18:10:00,18.9,18.8,21.2
2021-08-21 18:20:00,18.5,18.5,20.7
2021-08-21 18:30:00,18.3,18.1,20.4
2021-08-21 18:40:00,17.9,18.0,20.0
2021-08-21 18:50:00,17.7,17.9,19.8
2021-08-21 19:00:00,17.4,17.4,19.4
2021-08-21 19:10:00,17.2,17.2,19.1
2021-08-21 19:20:00,17.1,17.1,18.9
2021-08-21 19:30:00,17.0,16.9,18.7
2021-08-21 19:40:00,16.8,16.7,18.6
2021-08-21 19:50:00,16.7,16.5,18.5
2021-08-21 20:00:00,16.7,16.5,18.4
2021-08-21 20:10:00,16.7,16.3,18.2
2021-08-21 20:20:00,16.8,16.1,18.1
2021-08-21 20:30:00,16.9,16.0,17.8
2021-08-21 20:40:00,17.0,16.0,17.5
2021-08-21 20:50:00,17.2,15.9,17.4
2021-08-21 21:00:00,17.5,15.8,17.3
2021-08-21 21:10:00,17.6,15.6,17.2
